"","name","Sex","Nation","sleeptime","steps","height","weight","IMC","Age"
"5088","C_5960","V","GB",13.2543737577453,11064.0690744393,174.312505652696,74.4743480361238,24.5103559670538,25.7125687612182
"5089","G_3734","V","SP",3.30713311929324,8981.74425672875,170.772299064961,72.6835995445207,24.9230722473639,34.0899721029253
"5090","N_715","M","BE",12.9088533837069,13131.2679559882,173.095370230961,72.1318885495935,24.0744513807752,28.3062114447063
"5091","V_5906","V","GE",4.22931334096188,10828.4062109162,173.084174389696,74.5161131870341,24.8734182155744,30.1185654913593
"5092","L_6575","V","PO",15.217644767452,10948.2840993126,165.546861199796,71.0378211676999,25.9207599918432,31.7231584622463
"5093","T_8086","V","IR",8.38714343010669,10525.6915366717,172.517780269495,74.0733985905073,24.8882607399366,27.6939902935414
"5094","W_2876","V","SP",3.54513344517947,8772.03367982341,178.110994685202,76.9363721513356,24.2521500018455,23.7010525123808
"5095","E_1817","V","SP",7.43993061628536,8940.54675846084,171.749803690211,73.5091477968062,24.9200488468052,27.7974278421135
"5096","U_6416","M","GB",19.2368220207948,12793.1784400991,162.29626682479,65.7167308331027,24.949330169442,29.3694187173082
"5097","J_7566","V","IR",6.7094736526976,11087.8957475859,175.568709247481,75.5031818538799,24.4946377723369,26.9329905156932
"5098","D_5652","V","IT",15.994602321211,11205.971882473,173.719427280119,74.3553954311787,24.6385820054606,23.5310648329601
"5099","R_2227","V","SP",1.5457699700482,8988.52720540488,179.048458089786,77.3880400217254,24.1397449308907,31.2793408864159
"5100","F_7129","M","GE",12.2117816339314,13117.6415973249,171.087052515547,71.3815941273416,24.3866392535112,28.5622925312489
"5101","M_6542","M","SP",3.86452696442031,10827.0522853836,152.405637777652,60.4417473209897,26.0216568546068,24.5104858282095
"5102","K_1804","V","IT",5.69833461086854,11064.3272740851,165.741599026284,71.0417328342361,25.8613086278554,30.5094261560751
"5103","Q_9099","M","FR",6.24589329054897,12874.7177100287,160.783133731127,65.7153901044411,25.4206184612556,33.2536447338338
"5104","P_4564","M","SP",10.9557487139258,10997.2116910521,162.119894465526,66.423625116768,25.27260148174,35.7779152910572
"5105","I_8218","M","IT",5.78397821964984,12807.7949271038,163.497309801755,67.0550224667555,25.084768077012,31.7545973817914
"5106","S_8543","M","FR",8.91448197586588,13378.4230599809,166.772283428154,68.5179739822881,24.6352380120057,28.9811196817358
"5107","O_2495","V","GB",9.97931068925704,10825.9048366005,152.775140675111,63.3927124438874,27.1602616955311,32.3100848299199
"5108","B_7643","M","IT",9.97145707850756,13011.0819563745,167.377778026509,69.0668721980565,24.6532507125883,27.5787206318464
"5109","H_6432","V","SP",5.40107662620028,9152.12951894461,173.371892952121,74.2810055744165,24.7127111069418,24.3006082083698
"5110","A_7660","V","FR",3.64998763197714,11305.7700500305,184.877926388736,80.3534173681055,23.5090039469395,28.2019501677904
"5111","C_1239","M","SP",5.97276401025306,10878.1544806924,162.277870941469,65.935779002329,25.0381674258301,30.2772509318136
"5112","G_6346","V","BE",3.69046845521577,11395.3886063851,170.499767570047,73.5488943560594,25.3004686522926,30.2771666613811
"5113","N_5677","V","GB",6.26410514708138,10675.2301961925,183.826253526215,80.5141665435252,23.8263342113969,28.5669190456856
"5114","V_8277","M","PT",9.20765087495213,13146.2667382873,160.608539204663,64.9130978269967,25.1648920206196,30.8299681002751
"5115","L_9603","M","IT",6.15315478867594,13089.7154625643,161.279972353066,65.7102716700132,25.2622705570167,31.4432182211342
"5116","T_3272","M","FR",5.42385583524768,13337.8654526939,160.812324780881,65.6111917155241,25.3710981457795,29.6293875209451
"5117","W_2409","V","PT",12.5742257984853,10849.2614636558,184.321661184786,80.5133263891683,23.6981813275938,28.825286690451
"5118","E_3193","V","SP",0.977556921904022,9400.74041927075,160.553323271447,67.5062512167001,26.1881845311831,27.6532099297093
"5119","U_3706","M","FR",14.3726362235965,12671.8320136801,160.354443949517,65.6122883884714,25.5166222756832,29.9181786853307
"5120","J_6809","M","GE",9.06772837840697,12884.3537617299,168.841080930225,69.3451505270576,24.3253919938328,26.9347178526605
"5121","D_1559","V","IT",8.29868627309665,10824.4251967772,169.232960858701,72.0781491268835,25.1671316165817,28.0951695564654
"5122","R_9669","V","GB",8.29136171272231,11258.5383735064,176.961885734021,76.8742307214107,24.5482935356961,36.8780433490297
"5123","F_1165","M","BE",19.1816579757703,13217.2960664281,153.230641648549,61.3359441190969,26.1230459426697,30.5047995844085
"5124","M_6364","M","IT",5.89721311557079,12656.6138220758,171.238816705447,70.8138117527384,24.1497998602275,30.6000740158016
"5125","K_1675","M","SP",10.1259230343164,11364.4912564901,167.398171616842,68.8812358823,24.5809979394896,40.6819349532927
"5126","Q_2639","V","SP",10.4906063914071,9095.5396579081,170.638192841524,73.3744490800537,25.1995257413223,30.7156432818093
"5127","P_260","M","SP",9.04150194142601,10779.1494785632,175.483605594309,73.0270795252457,23.7143286653393,32.2659509207527
"5128","I_6105","M","SP",4.34023849418692,11463.1431835452,185.835059528895,78.36548855644,22.6918311456758,27.0685353863415
"5129","S_9514","V","GB",15.3876362646447,10948.4830618591,171.67183093323,73.0200348103629,24.7767282506219,27.0781731463376
"5130","O_5609","M","SP",10.6524588963501,10515.793311593,163.867055112004,66.6098788606768,24.805920406012,23.4197492557349
"5131","B_5126","V","PT",10.0647258328444,10979.3027397403,169.985054384653,72.1065972952273,24.9547673099727,21.7525025927451
"5132","H_3241","V","IT",3.33864470668233,10753.5520702049,175.980154975434,75.4329153892668,24.3575443141477,27.6455956711363
"5133","A_1206","V","PT",4.23025609452899,10761.6424855777,176.918503156918,76.5247716160295,24.4486863770517,25.7500614331985
"5134","C_1691","M","PT",15.1033972967012,12865.7496694547,165.766503430899,67.9291750852604,24.7208151375523,28.3085554663459
"5135","G_82","M","GB",17.6552547613876,13049.8181493256,166.497788045739,68.7033952220277,24.7834215148733,30.05887906421
"5136","N_8094","V","SP",17.1282716993941,8951.19986868691,188.808226785159,82.2329490675877,23.0676863819784,24.8593680640253
"5137","V_6946","V","GB",5.26734263844828,11064.7290617873,167.542858885645,71.1313340071649,25.3401458368992,24.8667963084827
"5138","L_8260","V","PT",12.6429781748767,10790.7044665293,171.210025276421,73.2742172547556,24.9972828889231,23.3866953017653
"5139","T_6978","M","SP",5.94989866742577,10798.3962669395,160.065903947744,64.7123391895441,25.257446143069,33.031203944937
"5140","W_1586","M","FR",14.7800802454444,13018.3235320959,158.897762822605,64.1521500867427,25.4083024937224,33.2276688126988
"5141","E_3391","M","IT",6.88769124985087,13052.5935809118,167.825133149745,69.2204123522351,24.5765083329823,32.9564209779933
"5142","U_3958","M","GE",6.77823026317764,12968.0580130981,167.122034061199,69.0138559625336,24.7097793553403,36.2925564458628
"5143","J_9303","V","GE",4.85317269214225,10742.1357799353,167.259726440695,71.4551609908445,25.5417610565787,28.5322816411424
"5144","D_3613","M","SP",4.98816246254978,10844.8460097876,161.196125596361,65.5538629001335,25.2283640980228,27.6773951812944
"5145","R_2296","V","FR",7.04912511394049,11446.2133273396,187.812837556137,81.7366965994305,23.17216077912,25.0663330376268
"5146","F_2350","M","PT",6.25451280412673,13077.4868651306,155.32899723508,62.5695982345762,25.9333301655725,30.2638033661696
"5147","M_7378","M","IT",18.3293168849837,13176.8019879621,172.686281340484,71.825322613923,24.0858462929407,31.0449868503056
"5148","K_6450","V","PO",8.25009798625253,11301.0115801349,180.515779192097,77.9187311399097,23.9117593379243,24.3462267714663
"5149","Q_6073","M","SP",17.846193898123,10762.9058390242,155.611631582182,62.1920748626458,25.6833064332173,31.1544081460736
"5150","P_2659","V","PT",4.10833887186983,10366.8110673846,169.820086791557,72.5587690530567,25.1600667738835,27.3248938392299
"5151","I_9321","V","BE",8.2959035124983,11094.4633028737,166.17428542719,71.1237200223845,25.7564986106483,34.178447225625
"5152","S_6187","V","SP",11.5977685246005,9181.11504438529,169.824781604009,72.8498214669961,25.2595937936186,28.7332111254307
"5153","O_2585","M","IT",12.8521745179386,13235.8024829947,170.4204312837,70.4302154128326,24.2502207649765,26.9412390289016
"5154","B_2246","V","GB",4.36320766704585,11374.1032866971,170.364188854995,72.3466451020739,24.926527244503,25.9231950815323
"5155","H_6200","V","IT",5.72939325404307,10876.8155257928,181.53281446346,78.9746771764366,23.9650079507773,29.3747514190474
"5156","A_1461","V","PT",3.3664612745792,11226.6267937368,169.120770794937,71.9689313863092,25.1623474853168,21.0432804731489
"5157","C_4154","M","IT",6.65600981145805,13174.2496467069,168.081515367502,69.2434244025672,24.5097356861857,32.3152169100136
"5158","G_9874","V","IR",5.05037010111575,10982.2791563737,165.309914863862,70.2808357998122,25.7181137687663,27.5911523438135
"5159","N_1321","M","GE",7.98520990993663,12994.9777916642,160.098337774336,64.4858330810192,25.1588432354927,23.398077063605
"5160","V_6365","M","SP",4.36703298354197,10890.5916194085,166.618219632472,68.5782499855102,24.7025290787668,33.9876703881882
"5161","L_2459","M","SP",6.12692344997974,11441.0756639314,158.862656475143,64.5872559079458,25.5919390227644,31.0063586603145
"5162","T_3047","V","GB",3.35175757280238,11196.5492424563,175.452682595939,75.498906110001,24.525656068094,31.270130576782
"5163","W_2679","M","BE",6.91132314010547,12789.6482258429,169.468568984151,69.8788036305062,24.3314021333067,26.6076032677332
"5164","E_7430","V","SP",3.3432340756637,8918.97659956613,179.332250189519,78.1913909960943,24.3132011642397,28.9038052709474
"5165","U_5244","V","GB",4.36251055167105,10661.7194686765,184.999072405531,80.675502449675,23.5723335204078,31.245710164089
"5166","J_8607","V","FR",7.9122893981707,10914.9092057635,165.729029482854,70.4661811302793,25.6556818629946,25.2044923786949
"5167","D_6828","M","IT",7.90192537293427,12983.6081203829,167.810337416869,68.7230065878386,24.4042086855025,30.1283328690529
"5168","R_4208","M","GE",6.92234372230082,12846.20890418,158.657652314596,64.2962733740659,25.5425207299729,29.9203780437791
"5169","F_2982","M","GB",10.2145806159192,13134.2298117467,165.493484881343,68.0134155131003,24.8332055016202,33.2126395438815
"5170","M_2269","V","PT",5.46237044448407,11062.5170965459,176.291301137526,76.218180107437,24.524310635873,28.1757378232097
"5171","K_5738","M","SP",8.81323900450711,11067.3458527139,161.745485081502,65.8102043328075,25.1552655196909,31.6867993227382
"5172","Q_1099","M","IT",4.99879014802716,13093.634176502,158.330738502915,63.8506907038806,25.4703624240604,31.7539500471456
"5173","P_1106","V","FR",5.56716634698311,10783.8059835768,190.181217701385,83.3387208276154,23.0415442668582,30.6273772553792
"5174","I_8917","V","BE",11.6675394426896,11007.8043627204,181.144534037418,78.2610492697596,23.8503742669693,28.1164552877976
"5175","S_606","M","SP",10.5389550707127,10980.0895497393,178.135207715044,74.4938213143404,23.4758174547501,35.2129299744738
"5176","O_6253","M","SP",3.55895499079101,10734.0760715978,160.917971937933,65.2797211614598,25.209787779011,33.0596683125717
"5177","B_4852","M","SP",10.0306356948198,11410.7437927945,152.154700531709,60.7845829937462,26.2556451632391,32.5306839391187
"5178","H_4449","V","PO",16.8541336929485,11066.4043221396,164.608306529723,69.7339629232644,25.7359884247494,24.0881138677143
"5179","A_9229","V","BE",8.2952642783536,11132.166730808,174.325204051762,74.9790007644666,24.672848037038,23.5499808901098
"5180","C_1816","M","SP",5.97757769828409,11029.9722321429,162.392069164367,66.0213503082888,25.0354136504171,29.1141515980077
"5181","G_5431","V","FR",11.6755918110759,11370.1695114442,175.27725897683,75.4548938572714,24.5604469880142,27.9233134142936
"5182","N_9031","M","SP",5.39765173520299,11312.644917767,167.060995105416,68.7407475150008,24.6299835955269,28.8870002260404
"5183","V_6107","M","IT",5.10936888368211,12449.2798372108,153.258926160497,61.2800168513592,26.0895939258299,26.0888434071889
"5184","L_3079","M","SP",8.31881890035598,11168.7686039374,159.923889618437,65.4374717635474,25.5858484766748,35.9668685322217
"5185","T_4162","V","SP",4.3970132223204,9065.18544030817,173.426430405459,74.3056021847511,24.705348680335,23.9750980475137
"5186","W_8412","V","SP",6.49556999153161,9148.59612808075,167.582020290036,71.1234630286456,25.3255013143547,23.956819003781
"5187","E_3504","V","IT",10.9912112359931,11113.8958459716,174.62486196824,75.8670035498804,24.8794502546925,32.7103589735004
"5188","U_8502","M","SP",5.62424218390341,10841.3088994584,165.967685484991,68.2059555568044,24.761401524229,32.690324580525
"5189","J_4953","V","GE",4.52482079817702,11082.0916106475,170.349142745101,72.6616122966155,25.0394696167715,28.0471961638254
"5190","D_5755","V","IT",6.06231184639921,11121.3509577631,173.54016866056,74.8690849545839,24.8600784527148,30.8940791393535
"5191","R_9957","M","SP",7.55920594662732,10830.9318773352,162.385626758279,66.3963178227441,25.1795998066748,34.2127377363971
"5192","F_8813","M","GB",14.011947180818,12989.8299677762,154.104398989854,61.1606981458343,25.7538618736935,23.1014550364384
"5193","M_6647","V","GB",14.6940244412599,11236.8311066277,175.081572718836,75.644429876643,24.6772110707422,30.5153218893914
"5194","K_8462","V","SP",13.1639693259908,9096.0691596371,171.255010901452,73.4172864174296,25.0329339205627,22.224524152031
"5195","Q_52","V","IT",10.6246875266529,11341.9076075488,181.775347063982,78.8018451263886,23.8487939565464,31.3575184359981
"5196","P_1744","V","GE",6.39571665138877,11028.4413130841,169.594159120641,72.6479955618912,25.258168390948,28.7162997023744
"5197","I_3396","M","SP",11.2383179282491,11678.780484735,171.947653256366,71.6708237200211,24.2409641901233,34.5404245837662
"5198","S_9016","V","IT",5.86083162335179,10789.7104503703,173.340077425782,74.5589065307138,24.8142731005212,33.0181517975114
"5199","O_1797","V","IT",16.2545273567584,11064.4981440662,156.248785676715,65.5132967843543,26.8346634614962,32.0683325917675
"5200","B_178","V","SP",1.50316773179065,9328.56699028504,187.957432237554,81.9512239064308,23.1972464934569,27.3892014826266
"5201","H_8141","M","SP",8.29746130632658,11282.8083780046,161.143133287305,65.239532393583,25.1239101643664,29.4067846211234
"5202","A_5712","M","SP",6.78327613308027,10667.3931610739,159.8245809582,64.4560976517485,25.2334631881325,29.4934161885481
"5203","C_1370","M","SP",7.24743480487869,10897.4709852694,167.431627490847,68.3087717646726,24.3669672182454,30.5512584972692
"5204","G_9624","V","GB",3.6937430301546,11335.8770168145,156.666059732648,65.4262412796575,26.6564388366387,23.3832022860534
"5205","N_2113","M","FR",13.8165796941947,13087.7743775176,158.34250872344,64.4480334060389,25.7048235323396,35.8646273088308
"5206","V_5763","M","SP",17.1698775020693,11068.8085766006,153.186442762094,61.262803683566,26.1069541128686,27.0324155470842
"5207","L_8336","V","GB",16.2296813888935,11223.1958017746,180.589605722453,78.0718208319539,23.939154559473,26.898821349711
"5208","T_7753","V","PT",11.2715869400985,11062.6651041742,182.647839090463,79.7659494959787,23.9104892338417,38.3128879229277
"5209","W_3171","M","SP",7.2373024153902,10936.3716076809,159.568439162166,64.7354443388678,25.4242493581608,37.0406834939785
"5210","E_9633","M","PT",13.918063890478,13073.5009566049,165.573883469566,67.7694840666139,24.7201162709587,33.9648758941128
"5211","U_8739","V","IT",3.28016388093137,11097.2248888456,175.537893608793,76.0681645705676,24.6865938538797,30.8399864395981
"5212","J_5678","V","FR",6.54700649764178,11179.2284190531,179.118368976162,77.1452100942009,24.0452177411722,24.3184739021513
"5213","D_4507","V","SP",4.65082345967569,8953.27148548809,178.764272838801,77.5136271295483,24.2558560283783,31.140119697031
"5214","R_2989","V","IT",3.47544486017949,11291.4028048556,171.27355940189,73.5871060072783,25.0854026839382,27.3582922235234
"5215","F_2586","M","IT",11.9063114070836,13172.8693580734,165.817463514982,67.5708209696033,24.5752905135473,30.5823816718179
"5216","M_4979","V","IT",6.43266261721463,10864.7684048501,163.98869798937,69.7226757702156,25.9266383841903,29.5852785108327
"5217","K_5276","V","SP",12.0618177482869,8894.88671686688,180.467713863196,78.4605272604412,24.0908536155258,28.4540486457643
"5218","Q_6368","M","GB",12.6658802773026,12617.1161854283,166.166130947369,68.0760394986265,24.655241796823,30.7494986538412
"5219","P_5561","M","SP",14.3910146676414,10890.6860336632,156.910804568724,63.5084667453931,25.7944296423698,29.0950843383193
"5220","I_703","M","IT",6.93354745974027,13444.5242949733,168.009533535874,69.1948765447857,24.5135430757669,35.746135666862
"5221","S_1777","M","SP",12.5308852593622,10946.0446322873,162.834873338213,66.8272048816689,25.2033607236001,33.4153026968961
"5222","O_6500","V","PT",8.85442937424234,11009.0078357695,170.713452624116,73.2370794253652,25.1301757125223,29.1280618647015
"5223","B_2645","V","SP",4.02350824206066,9185.99594584333,185.776896856908,81.2346197202829,23.5373596354129,26.3152721317004
"5224","H_1770","M","SP",4.67472795238065,11256.2027446869,150.338198730633,59.7818088754987,26.4502856667958,26.4734712180775
"5225","A_5231","V","IT",15.0922635498192,10710.22633055,180.702887831368,78.2420002556363,23.9612658908313,27.5067725843264
"5226","C_2130","V","IT",6.27184444972065,11296.1863190754,172.59910391193,73.7675187960872,24.762135897259,21.361507163474
"5227","G_4863","V","SP",1.333404937069,9165.67595946974,162.592790556573,68.9247467489641,26.0718956554975,29.386590472239
"5228","N_6738","V","IT",10.2319829061196,10942.1280284843,172.686126570503,74.4248510242709,24.9576148093753,29.4090822936236
"5229","V_6903","M","FR",18.2355345732798,13129.2101794988,152.897736102238,60.7007332089013,25.9652092536931,28.2235203515255
"5230","L_5449","M","GE",11.9993914987511,13207.3953664418,160.620170510193,64.9098386795489,25.1599842302768,28.3382130171361
"5231","T_4732","V","BE",4.99230628607786,10675.65387296,172.393731244654,74.0279632869022,24.9088032284245,26.2431550367371
"5232","W_759","M","PT",7.25224715298808,12567.2007546871,169.241409341877,69.5905320575379,24.2961181293621,30.3598821485375
"5233","E_6359","V","IT",16.6454225908223,11612.7127616438,183.840180785287,79.5809762401168,23.5466097240631,23.9873228944267
"5234","U_2922","V","IT",9.81364023764405,10771.1426873361,180.524545071187,78.7705119821044,24.1708069545527,32.3298040052293
"5235","J_2715","V","GB",13.4643745510081,10764.535653542,175.902744405344,75.6502796991523,24.4492368336248,24.6467565478114
"5236","D_708","M","FR",20.813335359556,13133.3291650227,167.807943217415,68.6919811590883,24.3938873182768,31.2349916355578
"5237","R_208","M","SP",12.6489287208614,11091.8114697674,157.298605175929,62.8944470939874,25.4192399292538,25.6447323235798
"5238","F_5301","V","IT",6.42573325501566,10993.6119425889,173.574585427554,73.9181052900425,24.5345757723112,22.770073791389
"5239","M_2441","V","FR",13.6451393866387,11303.7782453153,181.949602009347,78.6940874471234,23.7705857495175,20.9120396442368
"5240","K_4853","V","FR",16.2499773010599,10954.1635178797,179.758840183986,77.9491066554431,24.1229617176942,29.354003072739
"5241","Q_5170","M","PT",11.2114098647292,13171.2309350408,167.731421684829,68.4443563148609,24.3281333368974,30.6755031601565
"5242","P_3415","V","GB",6.30606251046901,11468.4250497441,173.405932960448,74.0716755109457,24.6333945882038,24.3566462500426
"5243","I_3300","M","IT",6.72076754996153,13113.7978597901,157.382073934191,63.7090394144072,25.7211586956115,31.5657634476234
"5244","S_7833","V","IT",9.50034398263378,11386.2338702891,173.252237810139,75.208279033644,25.0557810445146,27.0561997115085
"5245","O_7657","M","PT",21.4774384709295,12711.3441856227,167.257646838167,68.6300883170679,24.5325443724179,28.3442487969787
"5246","B_9257","M","PO",8.6666482850965,13016.9903825455,159.805175348466,65.0533333799134,25.4734562980907,31.106277963862
"5247","H_77","M","PO",19.5894703671889,12823.1378786797,167.055975956819,68.3711045076378,24.4990116367454,31.7772126043871
"5248","A_9205","V","IT",14.5265005354425,11196.4731323408,173.133197496688,73.9757343227194,24.679058373433,22.8313668724801
"5249","C_9617","V","IR",8.69726612805177,10982.1420001496,169.913956077969,72.2939580137733,25.0405520565248,30.424480664968
"5250","G_4530","M","PT",11.4765905598997,12923.6547183753,166.258870568134,68.1848023385037,24.6670908881173,24.1740684606247
"5251","N_7220","M","PT",11.8546284515323,12900.3574354223,159.910088751983,64.7165754046745,25.3083480900424,30.166187962191
"5252","V_7403","V","SP",10.2915510554033,8905.40088754774,175.852923652838,76.1164947853368,24.6138525336752,23.2555232749579
"5253","L_2248","M","SP",4.82789210926299,10988.1431360236,174.49400209463,72.5400889009732,23.8241314428566,26.7060249676075
"5254","T_7111","V","PT",14.144314489645,11012.9034662814,175.718097169793,76.0515712628793,24.6306122769543,26.4484181659466
"5255","W_7883","M","SP",4.37183471872388,10865.5128080677,175.095322697878,72.6141437018897,23.6849313555326,31.2548486068742
"5256","E_1563","V","FR",3.19110258817115,11024.7575454826,160.203261113744,66.9496106231674,26.0858715092615,21.5358717214376
"5257","U_5338","V","GE",17.7369221639944,10888.1316557688,174.198558244026,75.1059453134045,24.750569949636,29.3695271598881
"5258","J_7822","V","SP",6.68739791721343,8833.69820612801,175.809028737008,76.1689764130641,24.6431244402751,23.2415053491011
"5259","D_9498","M","PT",17.5521481310745,12750.5561409858,168.538143740159,69.7215648609642,24.545433880008,30.4461152217927
"5260","R_6820","V","FR",5.67949709284983,11067.5625889501,162.69280571197,69.2958525343359,26.1800543930408,25.8610631844104
"5261","F_2024","V","FR",4.80462106333988,11179.5592441949,175.043834557455,75.4310333740075,24.6182070714337,23.7757098205925
"5262","M_7292","V","PT",17.8977397560013,11043.8420513439,172.490814764781,73.7467605605794,24.7862599906354,25.291802322925
"5263","K_6558","M","BE",19.1600270481715,12855.0767235416,175.460299435364,73.401574950748,23.8422724350543,30.536686945762
"5264","Q_2939","V","PT",6.26206779843666,10781.3214896131,178.296835940308,76.9224624248379,24.1972441113117,24.1476592073653
"5265","P_319","V","FR",3.75380452733387,11168.8100222367,171.638525416228,73.4980254325764,24.9485966739898,26.2337623431782
"5266","I_7917","V","IR",3.15515491227089,11066.8882936523,179.726265893836,77.8020701175217,24.0861867988176,29.1555551215205
"5267","S_1519","V","IT",17.6340627015815,10913.1681342191,175.307408980134,74.9387484166469,24.3840529947649,22.0323987028274
"5268","O_8651","M","SP",8.68246278542623,11164.7840776481,158.335673985908,64.7188482543041,25.8150654091145,34.1214276828699
"5269","B_8250","M","SP",3.37492372395403,11234.906550692,175.131572081811,73.0786921485708,23.8265890333391,31.13091648778
"5270","H_5362","M","IT",7.99202699008607,13010.4814493235,156.653451742922,63.0908610506069,25.7090789084035,31.1408897649787
"5271","A_3595","V","GE",8.48258126008781,10734.2865331497,169.665980579235,72.5581321373925,25.2055716388714,27.6876111238837
"5272","C_9364","V","GE",16.1465271914219,10618.5763951213,173.321873363776,74.1047530577358,24.6683053398185,27.8393561323392
"5273","G_3683","V","SP",1.43947302346101,9286.41672488657,173.68086155825,74.4026712838194,24.6651975799619,28.0367281155708
"5274","N_3763","M","FR",10.3479187426373,13198.4691105903,159.611246574631,65.2430385189505,25.6098597427601,33.8605818374261
"5275","V_834","M","IT",10.8304814785039,13246.1680436791,164.182615832837,66.7830881739346,24.7749140355582,29.5847936098426
"5276","L_6462","V","IT",3.57135200563189,11029.8592096762,169.087148957977,71.375417335211,24.964763593262,21.2686322206153
"5277","T_3964","M","IT",7.92909871262631,12910.7707265725,178.713815572061,74.3482116171847,23.2784613994945,29.4745224578674
"5278","W_7009","M","IT",13.2228611378991,13640.2824669778,157.875346478021,63.9015530667177,25.6379195278564,35.7105374289448
"5279","E_7173","V","GE",5.0519327147882,10916.0030221031,185.716097137972,81.1378517184503,23.524717028094,25.7227619549988
"5280","U_7929","M","PT",5.17523575337566,13253.5222133712,165.491375233411,67.4867268122891,24.6415280206796,28.5584444811178
"5281","J_1293","M","SP",5.20963489409253,10916.7782590239,164.042866623446,66.9750955606131,24.8884953652365,29.0319941402492
"5282","D_2568","M","FR",13.533142140349,12765.8106302018,160.202800472264,65.071328059149,25.3541738097281,32.2259228255246
"5283","R_6554","M","GB",9.5912886760546,13230.2680449781,167.077772865941,68.3308921952741,24.4782145087408,31.5270272861048
"5284","F_7503","M","FR",6.91460871815319,12930.8886024617,168.217326610246,69.1125084853861,24.4239106721697,28.4900139495012
"5285","M_7656","M","GB",7.35370947537407,12828.8096596754,162.619310863441,66.7712267420496,25.2490546700556,32.0085331427409
"5286","K_5684","V","SP",7.1376499825898,9322.4192014669,179.152875567459,77.2630990021316,24.0726863225785,29.0137199292959
"5287","Q_1388","V","SP",5.7589996939615,9009.54341616757,176.876452981759,76.6344403538892,24.4953669221315,27.9913563569218
"5288","P_7533","M","SP",8.27167806766431,10703.6850847344,166.728986511591,68.1368123221887,24.5109188090728,31.3287822679504
"5289","I_3331","V","GE",7.44192378305209,10913.6357013598,180.313284387108,77.6373015358202,23.878936679456,26.4725453697008
"5290","S_1347","V","GB",10.210903656405,11073.2716476212,168.528977350773,72.1049915278577,25.3872791996883,30.1464155697405
"5291","O_8227","V","SP",8.32867906560206,9040.29277290654,183.319821332889,80.1939274305344,23.8628676538709,32.868349134822
"5292","B_2378","V","IT",3.95229774042049,11243.5485399467,169.835752973031,72.8062448689719,25.2412227794673,29.6038569734386
"5293","H_9189","V","SP",4.24129289256015,8616.28146293308,179.909481741527,77.8765615769479,24.0601684280013,30.0929608297637
"5294","A_7339","M","IT",19.0181882506645,13309.2378997052,150.080718025999,58.9478168354678,26.1708559951422,26.8549046628541
"5295","C_4343","V","BE",4.89324534630665,10815.9905880263,173.072121441411,74.5752166806419,24.8966142112774,26.0423686486032
"5296","G_3746","M","PT",5.41509370638381,13153.9268258537,157.378328122124,63.5191457767619,25.645713971014,31.3204748941641
"5297","N_5794","V","BE",7.68346939743484,11027.961472321,183.533509144372,80.0728708157706,23.771394672986,26.6424255115585
"5298","V_4442","M","IT",17.221908258656,12965.1214822607,150.401091536977,60.2246755847556,26.623950239926,30.5861902001226
"5299","L_2189","M","SP",18.7474026447952,11048.5267404029,160.664252509531,64.8809291793853,25.134980074307,26.1320525415213
"5300","T_255","V","IT",17.9907460151612,11143.1142439664,185.185788259188,81.0014157918944,23.6198590038185,29.8332963370449
"5301","W_9558","V","FR",4.11475007970066,10811.0307996198,171.069333775405,72.985313403463,24.9396956434979,22.4996915467369
"5302","E_1854","V","SP",6.26174846775044,9138.59223071127,172.330902677922,74.2035117388304,24.9860804131151,33.6516915047348
"5303","U_9889","M","SP",7.04842112588087,10523.0356489029,167.469065621461,68.5692485183962,24.4489490455012,28.1362477817604
"5304","J_3028","M","PT",9.2306394973355,12804.9933834811,169.362558707918,69.2789390739918,24.1527405233929,26.5014921021308
"5305","D_3523","M","SP",16.1644409354774,11165.0276128025,170.578540270926,69.9144006396213,24.0280126369545,26.4905023383825
"5306","R_4805","V","IT",16.0432286494338,11374.4940879533,164.360919795535,69.3060167205523,25.6551059790927,24.5256361585439
"5307","F_1270","M","SP",10.8473049640859,11152.5281654837,167.089261764074,68.4351675768587,24.5121979198403,26.4004615420943
"5308","M_6148","M","BE",10.6481839481177,12952.2799745759,179.752645778272,75.7703033381016,23.4503021555913,27.4488835326723
"5309","K_1676","M","IR",9.26837395507073,13415.4958897376,151.382622853758,60.2432734247951,26.2879373393679,27.5333906764398
"5310","Q_227","M","SP",3.80438733164223,11079.9704643848,167.576365140796,69.0123055192701,24.5754231404998,32.2683005332257
"5311","P_6614","V","IR",3.14810852751485,11279.904173436,169.499729688902,72.4365181057578,25.2127110426872,29.6724852592988
"5312","I_5481","V","FR",3.66314227752329,10919.4125196982,156.365414871493,65.8797121713608,26.9445100005184,31.6638742433865
"5313","S_4521","M","SP",13.0891922501622,10750.2073810584,157.863525378922,63.8726632372909,25.630166682632,36.2381370357841
"5314","O_1237","V","GB",3.06796846446619,10746.1122386139,167.084153934755,71.800600969458,25.7192056791927,32.9840964021234
"5315","B_965","M","SP",4.20070241084763,11126.207186964,166.00288215974,67.8080241291472,24.6064993356428,29.8441606193651
"5316","H_4815","M","IT",7.56778523198374,13188.8242005652,158.401703483453,64.6022361181436,25.7470724587251,34.7777001949492
"5317","A_8253","M","SP",5.48363241370165,10817.1435484948,175.846667270602,72.8712000747379,23.5660957650741,31.4626327508249
